ID;Storey;From;From description;To;To Description;Class;Item code;Type;Cable type 2;Length/qty;Calculated length;Plan unit;Diameter;Weight;To parts list;To cable list;Electrotechnical calculations;System;Neutral wire;Protective wire;PEN wire;Space name;Storey description;Occurrences;Occurrence documents;Occurrence count;Dynamic customer ID;From location;From customer ID;To Customer ID;Replacing product;GUID
#_W954;4korrus;-KK.B422;Ühenduskarp;-KK.B421;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;5613,280587;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B422;4. korrus;TRUE;VMHT_TP_EAH-5-014_4k-aut.drw;1;#_W954;;KK.B422;KK.B421;;fe367baa-3fde-4e24-b0fc-d605ea519360
#_W953;4korrus;-KK.B423;Ühenduskarp;-KK.B422;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;2181,498109;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B423;4. korrus;TRUE;VMHT_TP_EAH-5-014_4k-aut.drw;1;#_W953;;KK.B423;KK.B422;;0cd43523-abd5-4a8f-b112-6b642685228c
#_W952;4korrus;-KK.B424;Ühenduskarp;-KK.B423;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;5911,212824;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B424;4. korrus;TRUE;VMHT_TP_EAH-5-014_4k-aut.drw;1;#_W952;;KK.B424;KK.B423;;2df9fc72-57f3-4bb1-bf15-8a19307a2b82
#_W950;4korrus;-KK.B426;Ühenduskarp;-KK.B425;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;4353,412835;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B426;4. korrus;TRUE;VMHT_TP_EAH-5-014_4k-aut.drw;1;#_W950;;KK.B426;KK.B425;;0b570b0d-ea2f-4353-bc46-4ceaf0ec4c7c
#_W949;4korrus;-KK.B427;Ühenduskarp;-KK.B426;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;11995,12639;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B427;4. korrus;TRUE;VMHT_TP_EAH-5-014_4k-aut.drw;1;#_W949;;KK.B427;KK.B426;;f6a90df6-4f07-4e52-8968-32c40bf64771
#_W948;4korrus;-KK.B428;Ühenduskarp;-KK.B427;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;5426,427009;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B428;4. korrus;TRUE;VMHT_TP_EAH-5-014_4k-aut.drw;1;#_W948;;KK.B428;KK.B427;;38d09bfe-f8cd-4a46-bfba-c3d8d757fefe
#_W947;4korrus;-KK.B429;Ühenduskarp;-KK.B428;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;2476,635017;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B429;4. korrus;TRUE;VMHT_TP_EAH-5-014_4k-aut.drw;1;#_W947;;KK.B429;KK.B428;;ee1bc59e-4f7e-4b8d-a050-d2fa2074a6e5
#_W1669;4korrus;-KK.B430;Ühenduskarp;-KK.B431;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;2852,560138;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B430;4. korrus;TRUE;VMHT_TP_EAH-5-014_4k-aut.drw;1;#_W1669;;KK.B430;KK.B431;;c8c9c1fb-6ba0-4dcf-8b6c-98504adf2c6e
#_W222;4korrus;-KK.B431;Ühenduskarp;-KK.B432;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;6006,481139;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B431;4. korrus;TRUE;VMHT_TP_EAH-5-014_4k-aut.drw;1;#_W222;;KK.B431;KK.B432;;abd82940-1338-4c3e-adb4-ab4d24202024
#_W941;4korrus;-KK.B432;Ühenduskarp;-KK.B433;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;2475,145804;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B432;4. korrus;TRUE;VMHT_TP_EAH-5-014_4k-aut.drw;1;#_W941;;KK.B432;KK.B433;;32ba493d-d1fd-44c2-ad23-dda17f305c8a
#_W943;4korrus;-KK.B434;Ühenduskarp;-KK.B435;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;2475,145804;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B434;4. korrus;TRUE;VMHT_TP_EAH-5-014_4k-aut.drw;1;#_W943;;KK.B434;KK.B435;;697f85a4-09bd-42d6-8b39-7c6e9937ef26
#_W944;4korrus;-KK.B435;Ühenduskarp;-KK.B436;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;5611,332871;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B435;4. korrus;TRUE;VMHT_TP_EAH-5-014_4k-aut.drw;1;#_W944;;KK.B435;KK.B436;;b013005e-8985-412e-8b3f-87351ca40705
#_W1020;4korrus;-KK.B437;Ühenduskarp;-KK.B405;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;3455,504613;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B437;4. korrus;TRUE;VMHT_TP_EAH-5-014_4k-aut.drw;1;#_W1020;;KK.B437;KK.B405;;a58698ee-9b6a-4565-bbb5-ab97c5fe1a2e
#_W934;4korrus;-KK.B439;Ühenduskarp;-KK.B441;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;15135,1454;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.K4.2;4. korrus;TRUE;VMHT_TP_EAH-5-014_4k-aut.drw;1;#_W934;;KK.B439;KK.B441;;47cc1f90-5a46-46c9-8de8-5971c3417e60
#_W935;4korrus;-KK.B441;Ühenduskarp;-KK.B447;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;6638,847846;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B441;4. korrus;TRUE;VMHT_TP_EAH-5-014_4k-aut.drw;1;#_W935;;KK.B441;KK.B447;;0fc89f26-82d5-4d20-803e-16ec32a6091c
#_W231;4korrus;-KK.B445;Ühenduskarp;-KK.B463;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;17913,87686;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B445;4. korrus;TRUE;VMHT_TP_EAH-5-014_4k-aut.drw;1;#_W231;;KK.B445;KK.B463;;8fc4ba83-a971-4d16-beea-ddeb32938d4c
#_W936;4korrus;-KK.B447;Ühenduskarp;-KK.B449;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;3273,9961;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.K4.2;4. korrus;TRUE;VMHT_TP_EAH-5-014_4k-aut.drw;1;#_W936;;KK.B447;KK.B449;;58002a9d-a050-4e31-afdb-b15d60d135ee
#_W937;4korrus;-KK.B449;Ühenduskarp;-KK.B450;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;2324,148115;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B449;4. korrus;TRUE;VMHT_TP_EAH-5-014_4k-aut.drw;1;#_W937;;KK.B449;KK.B450;;298f7940-0323-4960-8374-7a8a0a699b75
#_W938;4korrus;-KK.B450;Ühenduskarp;-KK.B453;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;3237,961344;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B450;4. korrus;TRUE;VMHT_TP_EAH-5-014_4k-aut.drw;1;#_W938;;KK.B450;KK.B453;;123e556a-6110-4199-8f28-9aef765342c7
#_W1060;4korrus;-KK.B455;Ühenduskarp;-KK.B463;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;3371,390813;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B455;4. korrus;TRUE;VMHT_TP_EAH-5-014_4k-aut.drw;1;#_W1060;;KK.B455;KK.B463;;4aa77928-f11c-47ca-87ee-a5b4442a605e
#_W960;4korrus;-KK.B456;Ühenduskarp;-KK.B434;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;5255,405242;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B456;4. korrus;TRUE;VMHT_TP_EAH-5-014_4k-aut.drw;1;#_W960;;KK.B456;KK.B434;;a1c899bc-b1e3-423a-a108-df161566c2b2
#_W958;4korrus;-KK.B457;Ühenduskarp;-KK.B456;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;9064,611863;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B457;4. korrus;TRUE;VMHT_TP_EAH-5-014_4k-aut.drw;1;#_W958;;KK.B457;KK.B456;;8950d567-4403-47f8-ad56-10c10b475b11
#_W962;4korrus;-KK.B459;Ühenduskarp;-KK.B460;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;3733,9691;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B459;4. korrus;TRUE;VMHT_TP_EAH-5-014_4k-aut.drw;1;#_W962;;KK.B459;KK.B460;;1d4ac3a4-b2af-4650-bbf8-679e24b61bde
#_W963;4korrus;-KK.B460;Ühenduskarp;-KK.B462;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;6983,662778;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B460;4. korrus;TRUE;VMHT_TP_EAH-5-014_4k-aut.drw;1;#_W963;;KK.B460;KK.B462;;f813f171-42ca-47c4-a278-ee2df1dfd6d3
#_W964;4korrus;-KK.B462;Ühenduskarp;-KK.B424;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;13563,30424;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B462;4. korrus;TRUE;VMHT_TP_EAH-5-014_4k-aut.drw;1;#_W964;;KK.B462;KK.B424;;2cf0bcb0-6fdd-4ee1-955e-eb639c1ca49d
#_W734;5korrus;-KK.B502;Ühenduskarp;-KK.B501;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;6050,894435;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B502;5. korrus;TRUE;VMHT_TP_EAH-5-015_5k-aut.drw;1;#_W734;;KK.B502;KK.B501;;74951e9d-3cc3-47a0-91a3-0b701b932a82
#_W733;5korrus;-KK.B503;Ühenduskarp;-KK.B502;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;3227,905757;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B503;5. korrus;TRUE;VMHT_TP_EAH-5-015_5k-aut.drw;1;#_W733;;KK.B503;KK.B502;;99b98496-e6df-4af6-9067-98b14fa7dc78
#_W732;5korrus;-KK.B504;Ühenduskarp;-KK.B503;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;6293,514347;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B504;5. korrus;TRUE;VMHT_TP_EAH-5-015_5k-aut.drw;1;#_W732;;KK.B504;KK.B503;;958029e6-58ad-496d-b6e5-103955af21a4
#_W777;5korrus;-KK.B505;Ühenduskarp;-KK.B504;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;2798,825209;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B505;5. korrus;TRUE;VMHT_TP_EAH-5-015_5k-aut.drw;1;#_W777;;KK.B505;KK.B504;;9d3dbefe-0f67-4657-95b1-f292485d5d12
#_W730;5korrus;-KK.B507;Ühenduskarp;-KK.B506;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;3241,308666;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B507;5. korrus;TRUE;VMHT_TP_EAH-5-015_5k-aut.drw;1;#_W730;;KK.B507;KK.B506;;16eaf02d-f6d5-417a-8b64-f394e278a397
#_W729;5korrus;-KK.B508;Ühenduskarp;-KK.B507;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;5598,452485;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B508;5. korrus;TRUE;VMHT_TP_EAH-5-015_5k-aut.drw;1;#_W729;;KK.B508;KK.B507;;b631c0b9-d04d-40f4-ac92-607c8601e6a8
#_W728;5korrus;-KK.B509;Ühenduskarp;-KK.B508;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;3304,511372;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B509;5. korrus;TRUE;VMHT_TP_EAH-5-015_5k-aut.drw;1;#_W728;;KK.B509;KK.B508;;0594ec49-fb5d-40df-b331-b35b7f5ccae6
#_W213;5korrus;-KK.B510;Ühenduskarp;-KK.B511;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;3683,092181;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B510;5. korrus;TRUE;VMHT_TP_EAH-5-015_5k-aut.drw;1;#_W213;;KK.B510;KK.B511;;eddb1e6e-ae1f-4c00-a7ad-416b697e2aad
#_W725;5korrus;-KK.B512;Ühenduskarp;-KK.B511;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;5706,300339;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B512;5. korrus;TRUE;VMHT_TP_EAH-5-015_5k-aut.drw;1;#_W725;;KK.B512;KK.B511;;2d2ae9f0-c0d6-48c8-a0ff-b1a952ae59fc
#_W724;5korrus;-KK.B513;Ühenduskarp;-KK.B512;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;3729,524438;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B513;5. korrus;TRUE;VMHT_TP_EAH-5-015_5k-aut.drw;1;#_W724;;KK.B513;KK.B512;;b95f2b45-03e2-4e12-9649-b6a0e266c862
#_W723;5korrus;-KK.B514;Ühenduskarp;-KK.B513;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;5565,010469;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B514;5. korrus;TRUE;VMHT_TP_EAH-5-015_5k-aut.drw;1;#_W723;;KK.B514;KK.B513;;f821f1c1-0f9e-47c7-b2e5-d1cb0d75bc7f
#_W722;5korrus;-KK.B515;Ühenduskarp;-KK.B514;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;3569,47206;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B515;5. korrus;TRUE;VMHT_TP_EAH-5-015_5k-aut.drw;1;#_W722;;KK.B515;KK.B514;;9b2df1bb-e3ff-4205-b691-29890e47b149
#_W299;5korrus;-KK.B517;Ühenduskarp;-KK.B516;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;5795,741543;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B517;5. korrus;TRUE;VMHT_TP_EAH-5-015_5k-aut.drw;1;#_W299;;KK.B517;KK.B516;;10aa454a-09ff-49d0-9d91-86527ddb9ca5
#_W298;5korrus;-KK.B518;Ühenduskarp;-KK.B517;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;3313,457602;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B518;5. korrus;TRUE;VMHT_TP_EAH-5-015_5k-aut.drw;1;#_W298;;KK.B518;KK.B517;;07ce52aa-a61e-4bdb-a66c-c87b8cdf516e
#_W297;5korrus;-KK.B519;Ühenduskarp;-KK.B518;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;5497,680077;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B519;5. korrus;TRUE;VMHT_TP_EAH-5-015_5k-aut.drw;1;#_W297;;KK.B519;KK.B518;;647be1ea-2c84-4a45-a3fe-8af17a053f63
#_W296;5korrus;-KK.B520;Ühenduskarp;-KK.B519;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;3731,92253;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B520;5. korrus;TRUE;VMHT_TP_EAH-5-015_5k-aut.drw;1;#_W296;;KK.B520;KK.B519;;0b222088-da2e-401b-bf4d-d4fe45778f71
#_W294;5korrus;-KK.B522;Ühenduskarp;-KK.B521;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;5485,962051;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B522;5. korrus;TRUE;VMHT_TP_EAH-5-015_5k-aut.drw;1;#_W294;;KK.B522;KK.B521;;a79648d3-e86f-4164-8f1e-c8a867e23764
#_W293;5korrus;-KK.B523;Ühenduskarp;-KK.B522;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;2973,373692;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B523;5. korrus;TRUE;VMHT_TP_EAH-5-015_5k-aut.drw;1;#_W293;;KK.B523;KK.B522;;000e30d2-63c8-4713-9622-5e1169ab0d40
#_W292;5korrus;-KK.B524;Ühenduskarp;-KK.B523;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;5420,408038;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B524;5. korrus;TRUE;VMHT_TP_EAH-5-015_5k-aut.drw;1;#_W292;;KK.B524;KK.B523;;9014da53-1455-48a9-88db-974aed2f8035
#_W291;5korrus;-KK.B525;Ühenduskarp;-KK.B524;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;2982,693469;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B525;5. korrus;TRUE;VMHT_TP_EAH-5-015_5k-aut.drw;1;#_W291;;KK.B525;KK.B524;;878e0aef-0a42-4f6f-88e3-194636c44ed1
#_W379;5korrus;-KK.B526;Ühenduskarp;-KK.B527;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;3421,924757;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B526;5. korrus;TRUE;VMHT_TP_EAH-5-015_5k-aut.drw;1;#_W379;;KK.B526;KK.B527;;bb5f2fd7-6cc5-4f11-b637-3ae41f3d2aa4
#_W380;5korrus;-KK.B527;Ühenduskarp;-KK.B528;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;5452,618175;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B527;5. korrus;TRUE;VMHT_TP_EAH-5-015_5k-aut.drw;1;#_W380;;KK.B527;KK.B528;;5f357c8f-16f8-4a3a-9d60-061fad0182f1
#_W381;5korrus;-KK.B528;Ühenduskarp;-KK.B529;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;2980,145288;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B528;5. korrus;TRUE;VMHT_TP_EAH-5-015_5k-aut.drw;1;#_W381;;KK.B528;KK.B529;;9408efb1-fd68-498d-9c76-bd110e47678c
#_W382;5korrus;-KK.B529;Ühenduskarp;-KK.B530;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;5380,400068;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B529;5. korrus;TRUE;VMHT_TP_EAH-5-015_5k-aut.drw;1;#_W382;;KK.B529;KK.B530;;577763b9-28f0-405e-89e9-d23adc887254
#_W372;5korrus;-KK.B535.1;Ühenduskarp;-KK.B535.3;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;9005,409538;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B532;5. korrus;TRUE;VMHT_TP_EAH-5-015_5k-aut.drw;1;#_W372;;KK.B535.1;KK.B535.3;;bba199f2-404b-4511-95b4-65f012173179
#_W371;5korrus;-KK.B535.2;Ühenduskarp;-KK.B535.1;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;2561,950005;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B531;5. korrus;TRUE;VMHT_TP_EAH-5-015_5k-aut.drw;1;#_W371;;KK.B535.2;KK.B535.1;;abd98570-595b-4b3a-bd4a-37bf4579fc98
#_W373;5korrus;-KK.B535.3;Ühenduskarp;-KK.B535.4;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;2043,93927;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B534;5. korrus;TRUE;VMHT_TP_EAH-5-015_5k-aut.drw;1;#_W373;;KK.B535.3;KK.B535.4;;9e0c93c8-5c4a-4535-bd20-cd54309bed4f
#_W374;5korrus;-KK.B535.4;Ühenduskarp;-KK.B535.5;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;1171,938242;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B533;5. korrus;TRUE;VMHT_TP_EAH-5-015_5k-aut.drw;1;#_W374;;KK.B535.4;KK.B535.5;;7e90b517-1275-46ae-9cdb-ed014caba920
#_W739;5korrus;-KK.B538;Ühenduskarp;-KK.B540;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;7853,197956;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B538;5. korrus;TRUE;VMHT_TP_EAH-5-015_5k-aut.drw;1;#_W739;;KK.B538;KK.B540;;bde0ac08-cee4-4c91-b79b-66e46627961c
#_W738;5korrus;-KK.B539;Ühenduskarp;-KK.B538;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;1549,189558;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B539;5. korrus;TRUE;VMHT_TP_EAH-5-015_5k-aut.drw;1;#_W738;;KK.B539;KK.B538;;cd54ce77-a3c9-4eec-8d96-29d1e9724208
#_W740;5korrus;-KK.B540;Ühenduskarp;-KK.B541;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;2115,892786;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B540;5. korrus;TRUE;VMHT_TP_EAH-5-015_5k-aut.drw;1;#_W740;;KK.B540;KK.B541;;9c98ad86-664f-4d72-88ef-2ccefa1d1104
#_W737;5korrus;-KK.B542;Ühenduskarp;-KK.B539;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;1676,243627;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;;5. korrus;TRUE;VMHT_TP_EAH-5-015_5k-aut.drw;1;#_W737;;KK.B542;KK.B539;;ea204544-7d14-4871-b2b5-fd61a4f6c0e4
#_W736;5korrus;-KK.B545;Ühenduskarp;-KK.B542;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;13114,43235;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.K5.7;5. korrus;TRUE;VMHT_TP_EAH-5-015_5k-aut.drw;1;#_W736;;KK.B545;KK.B542;;8cd877a2-3163-4ebe-b213-b7a02c57909c
#_W704;5korrus;-KK.B549;Ühenduskarp;-KK.B554;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;993,9320098;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B549;5. korrus;TRUE;VMHT_TP_EAH-5-015_5k-aut.drw;1;#_W704;;KK.B549;KK.B554;;c70e7fb3-0aea-4477-b209-84a08dc2d920
#_W607;5korrus;-KK.B550;Ühenduskarp;-KK.B564;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;9143,802499;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B550;5. korrus;TRUE;VMHT_TP_EAH-5-015_5k-aut.drw;1;#_W607;;KK.B550;KK.B564;;126649c4-0f1d-4556-8585-a65d3e553ff9
#_W706;5korrus;-KK.B551;Ühenduskarp;-KK.B557;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;12638,05672;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B551;5. korrus;TRUE;VMHT_TP_EAH-5-015_5k-aut.drw;1;#_W706;;KK.B551;KK.B557;;6f277436-9684-45e9-8976-2300a8ea2620
#_W705;5korrus;-KK.B554;Ühenduskarp;-KK.B551;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;8685,710205;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B554;5. korrus;TRUE;VMHT_TP_EAH-5-015_5k-aut.drw;1;#_W705;;KK.B554;KK.B551;;bce5fc6c-d4c7-4ebf-8ff9-817f917a9f44
